"保存フラグ","商品・役務名","類似群コード"
"07","電子部品製造用ロボット","09A68"
"07","半導体製造装置及びその部品・付属品","09A68"
"07","半導体製造装置並びにその部品及び附属品","09A68"
"07","半導体製造用のロボット及びロボットアーム","09A68"
"07","半導体製造用ロボット並びにその部品及び附属品","09A68"
"07","ゴム製品製造用のロボット及びロボットアーム","09A69"
"07","石材加工用ロボット並びにその部品及び附属品","09A70"
"07","セラミックス加工機械器具","09A99"
"07","陸上の乗物用の動力機械の部品","09B01"
"07","動力機械器具（陸上の乗物用のものを除く。）及び動力機械器具の部品","09B01,09B02"
"07","樹脂等の液体定量ポンプ","09C01"
"07","電気式回転送風機","09C01"
"07","風水力機械器具並びにその部品及び付属品","09C01"
"07","冷蔵庫用圧縮機","09C01"
"07","パチンコ玉・メダル貸用プリペイドカード発行機","09E21"
"07","自動販売機の保護カバー・その他の部品及び付属品","09E21"
"07","業務用切さい用のロボット及びロボットアーム","09E28"
"07","業務用電気式ジューサー","09E28"
"07","業務用皮むき用のロボット及びロボットアーム","09E28"
"07","業務用攪はん混合用のロボット及びロボットアーム","09E28"
"07","家庭用又は業務用電気ミキサー","09E28,11A06"
"07","自動食器洗浄機","09E28,11A06"
"07","クラウドコンピューティングを利用した業務用イオン発生機能付き電気式清掃用ロボット","09E29"
"07","クラウドコンピューティングを利用した業務用自走式電気掃除機","09E29"
"07","業務用自走式電気掃除機","09E29"
"07","業務用電気掃除機ロボット","09E29"
"07","スティックタイプの電気掃除機","09E29,11A06"
"07","家庭用または業務用の掃除ロボット","09E29,11A06"
"07","寝具用の電気掃除機","09E29,11A06"
"07","消毒・殺虫又は防臭用散布機（農業用のものを除く。）並びにその部品・付属品","09E30"
"07","ベアリング（陸上の乗物用のものを除く機械要素）","09F01"
"07","ボールジョイント（機械要素）（陸上の乗物用のものを除く。）","09F01"
"07","ボールねじ（機械要素）（陸上の乗物用のものを除く。）","09F01"
"07","リニアガイド（機械要素）（陸上の乗物用のものを除く。）","09F01"
"07","アクチュエータ","09F02"
"07","逆止弁","09F05"
"07","吸気弁","09F05"
"07","球バルブ","09F05"
"07","芝刈り機","09G54"
"07","芝刈機並びにその部品及び附属品","09G54"
"07","廃棄物圧縮装置","09G63,11A06"
"07","クラウドコンピューティングを利用した家庭用イオン発生機能付き電気式清掃用ロボット","11A06"
"07","クラウドコンピューティングを利用した家庭用自走式電気掃除機","11A06"
"07","スチームを利用した家庭用電気掃除機","11A06"
"07","家庭用乾燥機能付き電気洗濯機","11A06"
"07","家庭用床磨き機","11A06"
"07","家庭用電気式ブレンダー","11A06"
"07","家庭用電気式肉類粉砕機","11A06"
"07","家庭用電気掃除機ロボット","11A06"
"07","家庭用布団専用電気掃除機","11A06"
"07","寝具類の清掃用の家庭用電気掃除機","11A06"
"07","３Ｄプリンタ","09H01"
"07","アーク溶接機","09A01"
"07","カーペット洗浄機並びにその部品及び附属品","09E29,11A06"
"07","ガラス器製造機械並びにその部品及び附属品","09A63"
"07","コードレス電気掃除機並びにその部品及び附属品","09E29,11A06"
"07","ゴム製品製造機械器具並びにその部品及び附属品","09A69"
"07","スイッチリラクタンス電動機並びにその部品及び附属品","11A01"
"07","スティックタイプの電気掃除機並びにその部品及び附属品","09E29,11A06"
"07","チケット自動販売機","09E21"
"07","プラスチック加工機械器具用フィルター","09A67"
"07","プラスチック成形品切断装置","09A67"
"07","印刷用又は製本用の機械器具並びにその部品及び附属品","09A11"
"07","屋内電気器具用電動機並びにその部品及び附属品","11A01"
"07","家庭用超音波洗浄器","11A06"
"07","荷役機械器具及びその部品","09A03"
"07","乾湿両用電気掃除機並びにその部品及び附属品","09E29,11A06"
"07","吸収機","09A06"
"07","吸着機","09A06"
"07","業務用撹はん混合機","09E28"
"07","金属加工機械器具用フィルター","09A01"
"07","金属加工用ロボット","09A01"
"07","携帯式電気掃除機並びにその部品及び附属品","09E29,11A06"
"07","原動機（陸上の乗物用のものを除く。）並びにその部品及び附属品","09B01"
"07","交流発電機並びにその部品及び附属品","11A01"
"07","硬質床用掃除機並びにその部品及び附属品","09E29,11A06"
"07","耕うん機械器具（手持ち工具に当たるものを除く。）並びにその部品及び附属品","09A41"
"07","鉱山機械器具並びにその部品及び附属品","09A02"
"07","鉱山機械器具用フィルター","09A02"
"07","鉱山用・土木用又は農業用の破砕機","09A02,09A03,09A41"
"07","自動券売機","09E21"
"07","収穫機械器具並びにその部品及び付属品","09A41"
"07","床及びカーペット用洗浄剤塗布装置並びにその部品及び附属品","09E29,11A06"
"07","床用洗浄機並びにその部品及び附属品","09E29,11A06"
"07","床用磨き機並びにその部品及び附属品","09E29,11A06"
"07","焼結機","09A06"
"07","食料加工用又は飲料加工用の機械器具及びその部品","09A08"
"07","食料加工用又は飲料加工用の機械器具並びにその部品及び附属品","09A08"
"07","人工骨・人工関節の製造においてこれらの接合部の表面に補填材料の皮膜形成が容易となるように加工処理するためのプラズマを用いたセラミック材料の表面加工処理装置","09A99"
"07","清掃用ロボット","09E29,11A06"
"07","清掃用ロボット並びにその部品及び附属品","09E29,11A06"
"07","製材用・木工用のこぎり盤","09A09"
"07","石材加工機械器具並びにその部品及び附属品","09A70"
"07","太陽電池製造装置","09A68"
"07","直流発電機並びにその部品及び附属品","11A01"
"07","電気式フードプロセッサー","09A08,09E28,11A06"
"07","電気掃除機及びその他の掃除機に用いられる分離機並びにその部品及び附属品","09E29,11A06"
"07","電子部品のプリント基板への自動挿入機","09A68"
"07","内燃機関用エアフィルター","09B01"
"07","風水力機械器具並びにその部品及び附属品","09C01"
"07","包装用機械器具並びにその部品及び附属品","09A65"
"07","磨砕機","09A02,09A03,09A06"
"08","業務用脱毛機械器具","09E25"
"08","電気式毛玉取り器","11A06"
"08","家庭用脱毛機械器具","11A07"
"08","電気バリカン用刃","11A07"
"08","電気式ヘアアイロン","11A07"
"08","電気式まつ毛カール器","11A07"
"08","爪やすり","13A01"
"08","爪切り","13A01"
"08","スプーン・フォーク及び洋食ナイフ","13A01,19A05"
"08","手動工具（「すみつぼ類・皮砥・鋼砥・砥石」を除く。）","13B01"
"08","殺虫剤用噴霧器（手持ち工具に当たるものに限る。）","19B54"
"08","手動式野菜用チョッパー","19A05"
"09","加工ガラス（建築用のものを除く。）","07E01"
"09","ぱちんこ玉計数機","09D01"
"09","ビリングマシン","09D01"
"09","紙幣・硬貨の計数用又は選別用の機械","09D01"
"09","紙幣・硬貨入出金機","09D01"
"09","手動計算機","09D01"
"09","前払式証票（プリペイドカード）用精算機","09D01"
"09","電気計算機","09D01"
"09","投票用紙計数機","09D01"
"09","コンピュータ・タブレット型コンピュータ・携帯情報端末等との無線データ通信機能を有する釣銭支払機","09D01,09E21"
"09","自動改札機","09D01,09E21"
"09","釣銭支払機","09D01,09E21"
"09","複写機器（写真式・静電式及び感熱式のもの）","09D01,11C01"
"09","イベント用パフォーマンスロボット（産業用・医療用・遊戯用のものを除く。）","09E99"
"09","エンターテイメントロボット（産業用・医療用・遊戯用のものを除く。）","09E99"
"09","コンピュータを組み込んだ学習支援用及び生活支援用ロボット（産業用・医療用・遊戯用のものを除く。）","09E99"
"09","コンピュータを組み込んだ学習支援用及び生活支援用ロボット（産業用・医療用及び遊戯用のものを除く。）","09E99"
"09","ヒューマノイド型２足歩行ロボット（産業用・医療用・遊戯用のものを除く。）","09E99"
"09","情報検索支援用ロボット（産業用・医療用・遊戯用のものを除く。）","09E99"
"09","接客支援用ロボット（産業用・医療用・遊戯用のものを除く。）","09E99"
"09","各種センサからの信号を受けて監視者へ自動通報する警報装置","09G04"
"09","緊急用通報装置","09G04"
"09","盗聴警報器","09G04"
"09","盗難警報機","09G04"
"09","漏電警報器","09G04"
"09","ＬＥＤを用いた出口誘導灯","09G04,09G07"
"09","ＬＥＤを用いた停電非常灯","09G04,09G07"
"09","ＬＥＤを用いた避難誘導灯","09G04,09G07"
"09","ＬＥＤを用いた非常用警報灯","09G04,09G07"
"09","停電非常灯","09G04,09G07"
"09","避難誘導灯","09G04,09G07"
"09","ＬＥＤを用いた鉄道用信号機","09G06"
"09","ＬＥＤを用いた発光式又は機械式の信号機","09G06,09G07,09G08"
"09","ＬＥＤを用いた工事用保安灯","09G07"
"09","ＬＥＤを用いた航空障害灯","09G07"
"09","ＬＥＤを用いた車両の緊急警告灯","09G07"
"09","ＬＥＤを用いた乗物故障警告用ランプ","09G07"
"09","ＬＥＤを用いた通路誘導灯","09G07"
"09","ＬＥＤを用いた発光式又は機械式の道路標識","09G07"
"09","車両の緊急警告灯","09G07"
"09","乗物故障警告用ランプ","09G07"
"09","通路誘導灯","09G07"
"09","ダウンロードもしくはインストール可能な業務用テレビゲーム機用プログラム及び追加データ","09G53"
"09","ダウンロード可能な業務用テレビゲーム機用ゲームプログラム","09G53"
"09","ダウンロード可能な業務用テレビゲーム機用コンピュータゲームソフトウェア","09G53"
"09","ダウンロード可能な業務用テレビゲーム機用コンピュータゲームプログラム","09G53"
"09","ダウンロード可能な業務用テレビゲーム機用プログラム","09G53"
"09","ダウンロード可能な業務用テレビゲーム機用プログラム及び追加データ","09G53"
"09","ダウンロード可能な業務用ビデオゲーム機用プログラム","09G53"
"09","ダウンロード可能な業務用ビデオゲーム機用プログラム及び同追加データ","09G53"
"09","業務用ゲーム機のプログラム","09G53"
"09","業務用ゲーム機用プログラム","09G53"
"09","業務用テレビゲーム機用ゲームプログラム","09G53"
"09","業務用テレビゲーム機用ゲームプログラムを記憶させた記録媒体","09G53"
"09","業務用テレビゲーム機用コンピュータゲームソフトウェア","09G53"
"09","業務用テレビゲーム機用コンピュータゲームプログラム","09G53"
"09","業務用テレビゲーム機用システム基板","09G53"
"09","業務用テレビゲーム機用のプログラムを記憶させた記憶媒体","09G53"
"09","業務用テレビゲーム機用のプログラムを記憶させた電子回路・磁気ディスク・光ディスク・光磁気ディスク・磁気テープ・ＲＯＭカード・ＲＯＭカートリッジ・ＣＤ－ＲＯＭ・ＤＶＤ－ＲＯＭ・メモリーカード","09G53"
